;Codigo_Valor;Nombre;Valor;Year;Indicador;lau_id
3738;ES_28050_2703_2015;Cubas de la Sagra;399.0;2015;2703;ES_28050
3739;ES_28053_2703_2015;Daganzo de Arriba;711.0;2015;2703;ES_28053
3740;ES_28054_2703_2015;Escorial (El);1053.0;2015;2703;ES_28054
3741;ES_28055_2703_2015;Estremera;76.0;2015;2703;ES_28055
3742;ES_28056_2703_2015;Fresnedillas de la Oliva;100.0;2015;2703;ES_28056
3743;ES_28057_2703_2015;Fresno de Torote;120.0;2015;2703;ES_28057
3744;ES_28059_2703_2015;Fuente el Saz de Jarama;563.0;2015;2703;ES_28059
3745;ES_28060_2703_2015;Fuentidueña de Tajo;99.0;2015;2703;ES_28060
3746;ES_28061_2703_2015;Galapagar;2398.0;2015;2703;ES_28061
3747;ES_28062_2703_2015;Garganta de los Montes;29.0;2015;2703;ES_28062
3748;ES_28063_2703_2015;Gargantilla del Lozoya y Pinilla de Buitrago;27.0;2015;2703;ES_28063
3749;ES_28064_2703_2015;Gascones;19.0;2015;2703;ES_28064
3750;ES_28066_2703_2015;Griñón;1028.0;2015;2703;ES_28066
3751;ES_28067_2703_2015;Guadalix de la Sierra;351.0;2015;2703;ES_28067
3752;ES_28068_2703_2015;Guadarrama;1056.0;2015;2703;ES_28068
3753;ES_28069_2703_2015;Hiruela (La);0.0;2015;2703;ES_28069
3754;ES_28070_2703_2015;Horcajo de la Sierra-Aoslos;11.0;2015;2703;ES_28070
3755;ES_28071_2703_2015;Horcajuelo de la Sierra;4.0;2015;2703;ES_28071
3756;ES_28072_2703_2015;Hoyo de Manzanares;604.0;2015;2703;ES_28072
3757;ES_28073_2703_2015;Humanes de Madrid;2110.0;2015;2703;ES_28073
3758;ES_28075_2703_2015;Loeches;702.0;2015;2703;ES_28075
3759;ES_28076_2703_2015;Lozoya;49.0;2015;2703;ES_28076
3760;ES_28901_2703_2015;Lozoyuela-Navas-Sieteiglesias;82.0;2015;2703;ES_28901
3761;ES_28078_2703_2015;Madarcos;4.0;2015;2703;ES_28078
3762;ES_28082_2703_2015;Manzanares el Real;520.0;2015;2703;ES_28082
3763;ES_28083_2703_2015;Meco;805.0;2015;2703;ES_28083
3764;ES_28084_2703_2015;Mejorada del Campo;1525.0;2015;2703;ES_28084
3765;ES_28085_2703_2015;Miraflores de la Sierra;444.0;2015;2703;ES_28085
3766;ES_28086_2703_2015;Molar (El);507.0;2015;2703;ES_28086
3767;ES_28087_2703_2015;Molinos (Los);314.0;2015;2703;ES_28087
3768;ES_28088_2703_2015;Montejo de la Sierra;29.0;2015;2703;ES_28088
3769;ES_28089_2703_2015;Moraleja de Enmedio;540.0;2015;2703;ES_28089
3770;ES_28090_2703_2015;Moralzarzal;787.0;2015;2703;ES_28090
3771;ES_28091_2703_2015;Morata de Tajuña;340.0;2015;2703;ES_28091
3772;ES_28093_2703_2015;Navacerrada;236.0;2015;2703;ES_28093
3773;ES_28094_2703_2015;Navalafuente;63.0;2015;2703;ES_28094
3774;ES_28095_2703_2015;Navalagamella;122.0;2015;2703;ES_28095
3775;ES_28096_2703_2015;Navalcarnero;1666.0;2015;2703;ES_28096
3776;ES_28097_2703_2015;Navarredonda y San Mamés;13.0;2015;2703;ES_28097
3777;ES_28099_2703_2015;Navas del Rey;177.0;2015;2703;ES_28099
3778;ES_28100_2703_2015;Nuevo Baztán;494.0;2015;2703;ES_28100
3779;ES_28101_2703_2015;Olmeda de las Fuentes;19.0;2015;2703;ES_28101
3780;ES_28102_2703_2015;Orusco de Tajuña;52.0;2015;2703;ES_28102
3781;ES_28104_2703_2015;Paracuellos de Jarama;1601.0;2015;2703;ES_28104
3782;ES_28107_2703_2015;Patones;24.0;2015;2703;ES_28107
3783;ES_28108_2703_2015;Pedrezuela;360.0;2015;2703;ES_28108
3784;ES_28109_2703_2015;Pelayos de la Presa;179.0;2015;2703;ES_28109
3785;ES_28110_2703_2015;Perales de Tajuña;183.0;2015;2703;ES_28110
3786;ES_28111_2703_2015;Pezuela de las Torres;50.0;2015;2703;ES_28111
3787;ES_28112_2703_2015;Pinilla del Valle;4.0;2015;2703;ES_28112
3788;ES_28114_2703_2015;Piñuécar-Gandullas;15.0;2015;2703;ES_28114
3789;ES_28116_2703_2015;Pozuelo del Rey;72.0;2015;2703;ES_28116
3790;ES_28117_2703_2015;Prádena del Rincón;13.0;2015;2703;ES_28117
3791;ES_28118_2703_2015;Puebla de la Sierra;6.0;2015;2703;ES_28118
3792;ES_28902_2703_2015;Puentes Viejas;33.0;2015;2703;ES_28902
3793;ES_28119_2703_2015;Quijorna;219.0;2015;2703;ES_28119
3794;ES_28120_2703_2015;Rascafría;131.0;2015;2703;ES_28120
3795;ES_28121_2703_2015;Redueña;17.0;2015;2703;ES_28121
3796;ES_28122_2703_2015;Ribatejada;38.0;2015;2703;ES_28122
3797;ES_28124_2703_2015;Robledillo de la Jara;0.0;2015;2703;ES_28124
3798;ES_28125_2703_2015;Robledo de Chavela;254.0;2015;2703;ES_28125
3799;ES_28126_2703_2015;Robregordo;0.0;2015;2703;ES_28126
3800;ES_28128_2703_2015;Rozas de Puerto Real;24.0;2015;2703;ES_28128
3801;ES_28129_2703_2015;San Agustín del Guadalix;986.0;2015;2703;ES_28129
3802;ES_28131_2703_2015;San Lorenzo de El Escorial;1324.0;2015;2703;ES_28131
3803;ES_28133_2703_2015;San Martín de Valdeiglesias;497.0;2015;2703;ES_28133
3804;ES_28132_2703_2015;San Martín de la Vega;1167.0;2015;2703;ES_28132
3805;ES_28135_2703_2015;Santa María de la Alameda;95.0;2015;2703;ES_28135
3806;ES_28136_2703_2015;Santorcaz;41.0;2015;2703;ES_28136
3807;ES_28137_2703_2015;Santos de la Humosa (Los);120.0;2015;2703;ES_28137
3808;ES_28138_2703_2015;Serna del Monte (La);12.0;2015;2703;ES_28138
3809;ES_28140_2703_2015;Serranillos del Valle;339.0;2015;2703;ES_28140
3810;ES_28141_2703_2015;Sevilla la Nueva;662.0;2015;2703;ES_28141
3811;ES_28143_2703_2015;Somosierra;4.0;2015;2703;ES_28143
3812;ES_28144_2703_2015;Soto del Real;587.0;2015;2703;ES_28144
3813;ES_28145_2703_2015;Talamanca de Jarama;217.0;2015;2703;ES_28145
3814;ES_28146_2703_2015;Tielmes;121.0;2015;2703;ES_28146
3815;ES_28147_2703_2015;Titulcia;64.0;2015;2703;ES_28147
3816;ES_28150_2703_2015;Torrejón de Velasco;303.0;2015;2703;ES_28150
3817;ES_28149_2703_2015;Torrejón de la Calzada;681.0;2015;2703;ES_28149
3818;ES_28151_2703_2015;Torrelaguna;233.0;2015;2703;ES_28151
3819;ES_28152_2703_2015;Torrelodones;2321.0;2015;2703;ES_28152
3820;ES_28153_2703_2015;Torremocha de Jarama;65.0;2015;2703;ES_28153
3821;ES_28154_2703_2015;Torres de la Alameda;578.0;2015;2703;ES_28154
3822;ES_28155_2703_2015;Valdaracete;23.0;2015;2703;ES_28155
3823;ES_28156_2703_2015;Valdeavero;113.0;2015;2703;ES_28156
3824;ES_28157_2703_2015;Valdelaguna;51.0;2015;2703;ES_28157
3825;ES_28158_2703_2015;Valdemanco;72.0;2015;2703;ES_28158
3826;ES_28159_2703_2015;Valdemaqueda;54.0;2015;2703;ES_28159
3827;ES_28160_2703_2015;Valdemorillo;1054.0;2015;2703;ES_28160
3828;ES_28162_2703_2015;Valdeolmos-Alalpardo;306.0;2015;2703;ES_28162
3829;ES_28163_2703_2015;Valdepiélagos;36.0;2015;2703;ES_28163
3830;ES_28164_2703_2015;Valdetorres de Jarama;299.0;2015;2703;ES_28164
3831;ES_28165_2703_2015;Valdilecha;137.0;2015;2703;ES_28165
3832;ES_28166_2703_2015;Valverde de Alcalá;27.0;2015;2703;ES_28166
3833;ES_28167_2703_2015;Velilla de San Antonio;833.0;2015;2703;ES_28167
3834;ES_28168_2703_2015;Vellón (El);92.0;2015;2703;ES_28168
3835;ES_28169_2703_2015;Venturada;162.0;2015;2703;ES_28169
3836;ES_28171_2703_2015;Villa del Prado;291.0;2015;2703;ES_28171
3837;ES_28170_2703_2015;Villaconejos;178.0;2015;2703;ES_28170
3838;ES_28172_2703_2015;Villalbilla;901.0;2015;2703;ES_28172
3839;ES_28173_2703_2015;Villamanrique de Tajo;37.0;2015;2703;ES_28173
3840;ES_28174_2703_2015;Villamanta;149.0;2015;2703;ES_28174
3841;ES_28175_2703_2015;Villamantilla;75.0;2015;2703;ES_28175
3842;ES_28178_2703_2015;Villanueva de Perales;111.0;2015;2703;ES_28178
3843;ES_28176_2703_2015;Villanueva de la Cañada;1909.0;2015;2703;ES_28176
3844;ES_28177_2703_2015;Villanueva del Pardillo;1244.0;2015;2703;ES_28177
3845;ES_28179_2703_2015;Villar del Olmo;147.0;2015;2703;ES_28179
3846;ES_28180_2703_2015;Villarejo de Salvanés;390.0;2015;2703;ES_28180
3847;ES_28181_2703_2015;Villaviciosa de Odón;3252.0;2015;2703;ES_28181
3848;ES_28182_2703_2015;Villavieja del Lozoya;15.0;2015;2703;ES_28182
3849;ES_28183_2703_2015;Zarzalejo;104.0;2015;2703;ES_28183
3850;ES_28001_2703_2016;Acebeda (La);5.0;2016;2703;ES_28001
3851;ES_28002_2703_2016;Ajalvir;615.0;2016;2703;ES_28002
3852;ES_28003_2703_2016;Alameda del Valle;19.0;2016;2703;ES_28003
3853;ES_28004_2703_2016;Alamo (El);615.0;2016;2703;ES_28004
3854;ES_28008_2703_2016;Aldea del Fresno;132.0;2016;2703;ES_28008
3855;ES_28009_2703_2016;Algete;1789.0;2016;2703;ES_28009
3856;ES_28010_2703_2016;Alpedrete;1109.0;2016;2703;ES_28010
3857;ES_28011_2703_2016;Ambite;22.0;2016;2703;ES_28011
3858;ES_28012_2703_2016;Anchuelo;75.0;2016;2703;ES_28012
3859;ES_28015_2703_2016;Arroyomolinos;2084.0;2016;2703;ES_28015
3860;ES_28016_2703_2016;Atazar (El);0.0;2016;2703;ES_28016
3861;ES_28017_2703_2016;Batres;140.0;2016;2703;ES_28017
3862;ES_28018_2703_2016;Becerril de la Sierra;495.0;2016;2703;ES_28018
3863;ES_28019_2703_2016;Belmonte de Tajo;60.0;2016;2703;ES_28019
3864;ES_28021_2703_2016;Berrueco (El);33.0;2016;2703;ES_28021
3865;ES_28020_2703_2016;Berzosa del Lozoya;15.0;2016;2703;ES_28020
3866;ES_28023_2703_2016;Boalo (El);560.0;2016;2703;ES_28023
3867;ES_28024_2703_2016;Braojos;17.0;2016;2703;ES_28024
3868;ES_28025_2703_2016;Brea de Tajo;21.0;2016;2703;ES_28025
3869;ES_28026_2703_2016;Brunete;808.0;2016;2703;ES_28026
3870;ES_28027_2703_2016;Buitrago del Lozoya;130.0;2016;2703;ES_28027
3871;ES_28028_2703_2016;Bustarviejo;176.0;2016;2703;ES_28028
3872;ES_28029_2703_2016;Cabanillas de la Sierra;59.0;2016;2703;ES_28029
3873;ES_28030_2703_2016;Cabrera (La);212.0;2016;2703;ES_28030
3874;ES_28031_2703_2016;Cadalso de los Vidrios;161.0;2016;2703;ES_28031
3875;ES_28032_2703_2016;Camarma de Esteruelas;540.0;2016;2703;ES_28032
3876;ES_28033_2703_2016;Campo Real;469.0;2016;2703;ES_28033
3877;ES_28034_2703_2016;Canencia;32.0;2016;2703;ES_28034
3878;ES_28035_2703_2016;Carabaña;125.0;2016;2703;ES_28035
3879;ES_28036_2703_2016;Casarrubuelos;256.0;2016;2703;ES_28036
3880;ES_28037_2703_2016;Cenicientos;86.0;2016;2703;ES_28037
3881;ES_28038_2703_2016;Cercedilla;499.0;2016;2703;ES_28038
3882;ES_28039_2703_2016;Cervera de Buitrago;9.0;2016;2703;ES_28039
3883;ES_28051_2703_2016;Chapinería;153.0;2016;2703;ES_28051
3884;ES_28052_2703_2016;Chinchón;359.0;2016;2703;ES_28052
3885;ES_28040_2703_2016;Ciempozuelos;1127.0;2016;2703;ES_28040
3886;ES_28041_2703_2016;Cobeña;450.0;2016;2703;ES_28041
3887;ES_28046_2703_2016;Collado Mediano;560.0;2016;2703;ES_28046
3888;ES_28043_2703_2016;Colmenar de Oreja;484.0;2016;2703;ES_28043
3889;ES_28042_2703_2016;Colmenar del Arroyo;110.0;2016;2703;ES_28042
3890;ES_28044_2703_2016;Colmenarejo;563.0;2016;2703;ES_28044
3891;ES_28048_2703_2016;Corpa;24.0;2016;2703;ES_28048
3892;ES_28050_2703_2016;Cubas de la Sagra;436.0;2016;2703;ES_28050
3893;ES_28053_2703_2016;Daganzo de Arriba;706.0;2016;2703;ES_28053
3894;ES_28054_2703_2016;Escorial (El);1053.0;2016;2703;ES_28054
3895;ES_28055_2703_2016;Estremera;80.0;2016;2703;ES_28055
3896;ES_28056_2703_2016;Fresnedillas de la Oliva;104.0;2016;2703;ES_28056
3897;ES_28057_2703_2016;Fresno de Torote;124.0;2016;2703;ES_28057
3898;ES_28059_2703_2016;Fuente el Saz de Jarama;575.0;2016;2703;ES_28059
3899;ES_28060_2703_2016;Fuentidueña de Tajo;107.0;2016;2703;ES_28060
3900;ES_28061_2703_2016;Galapagar;2425.0;2016;2703;ES_28061
3901;ES_28062_2703_2016;Garganta de los Montes;28.0;2016;2703;ES_28062
3902;ES_28063_2703_2016;Gargantilla del Lozoya y Pinilla de Buitrago;29.0;2016;2703;ES_28063
3903;ES_28064_2703_2016;Gascones;21.0;2016;2703;ES_28064
3904;ES_28066_2703_2016;Griñón;1071.0;2016;2703;ES_28066
3905;ES_28067_2703_2016;Guadalix de la Sierra;357.0;2016;2703;ES_28067
3906;ES_28068_2703_2016;Guadarrama;1047.0;2016;2703;ES_28068
3907;ES_28069_2703_2016;Hiruela (La);0.0;2016;2703;ES_28069
3908;ES_28070_2703_2016;Horcajo de la Sierra-Aoslos;14.0;2016;2703;ES_28070
3909;ES_28071_2703_2016;Horcajuelo de la Sierra;0.0;2016;2703;ES_28071
3910;ES_28072_2703_2016;Hoyo de Manzanares;669.0;2016;2703;ES_28072
3911;ES_28073_2703_2016;Humanes de Madrid;2139.0;2016;2703;ES_28073
3912;ES_28075_2703_2016;Loeches;725.0;2016;2703;ES_28075
3913;ES_28076_2703_2016;Lozoya;43.0;2016;2703;ES_28076
3914;ES_28901_2703_2016;Lozoyuela-Navas-Sieteiglesias;85.0;2016;2703;ES_28901
3915;ES_28078_2703_2016;Madarcos;4.0;2016;2703;ES_28078
3916;ES_28082_2703_2016;Manzanares el Real;525.0;2016;2703;ES_28082
3917;ES_28083_2703_2016;Meco;848.0;2016;2703;ES_28083
3918;ES_28084_2703_2016;Mejorada del Campo;1516.0;2016;2703;ES_28084
3919;ES_28085_2703_2016;Miraflores de la Sierra;419.0;2016;2703;ES_28085
3920;ES_28086_2703_2016;Molar (El);526.0;2016;2703;ES_28086
3921;ES_28087_2703_2016;Molinos (Los);321.0;2016;2703;ES_28087
3922;ES_28088_2703_2016;Montejo de la Sierra;24.0;2016;2703;ES_28088
3923;ES_28089_2703_2016;Moraleja de Enmedio;539.0;2016;2703;ES_28089
3924;ES_28090_2703_2016;Moralzarzal;828.0;2016;2703;ES_28090
3925;ES_28091_2703_2016;Morata de Tajuña;352.0;2016;2703;ES_28091
3926;ES_28093_2703_2016;Navacerrada;252.0;2016;2703;ES_28093
3927;ES_28094_2703_2016;Navalafuente;65.0;2016;2703;ES_28094
3928;ES_28095_2703_2016;Navalagamella;128.0;2016;2703;ES_28095
3929;ES_28096_2703_2016;Navalcarnero;1745.0;2016;2703;ES_28096
3930;ES_28097_2703_2016;Navarredonda y San Mamés;16.0;2016;2703;ES_28097
3931;ES_28099_2703_2016;Navas del Rey;174.0;2016;2703;ES_28099
3932;ES_28100_2703_2016;Nuevo Baztán;506.0;2016;2703;ES_28100
3933;ES_28101_2703_2016;Olmeda de las Fuentes;27.0;2016;2703;ES_28101
3934;ES_28102_2703_2016;Orusco de Tajuña;54.0;2016;2703;ES_28102
3935;ES_28104_2703_2016;Paracuellos de Jarama;1636.0;2016;2703;ES_28104
3936;ES_28107_2703_2016;Patones;22.0;2016;2703;ES_28107
3937;ES_28108_2703_2016;Pedrezuela;369.0;2016;2703;ES_28108
3938;ES_28109_2703_2016;Pelayos de la Presa;177.0;2016;2703;ES_28109
3939;ES_28110_2703_2016;Perales de Tajuña;179.0;2016;2703;ES_28110
3940;ES_28111_2703_2016;Pezuela de las Torres;50.0;2016;2703;ES_28111
3941;ES_28112_2703_2016;Pinilla del Valle;6.0;2016;2703;ES_28112
3942;ES_28114_2703_2016;Piñuécar-Gandullas;12.0;2016;2703;ES_28114
3943;ES_28116_2703_2016;Pozuelo del Rey;66.0;2016;2703;ES_28116
3944;ES_28117_2703_2016;Prádena del Rincón;12.0;2016;2703;ES_28117
3945;ES_28118_2703_2016;Puebla de la Sierra;6.0;2016;2703;ES_28118
3946;ES_28902_2703_2016;Puentes Viejas;38.0;2016;2703;ES_28902
3947;ES_28119_2703_2016;Quijorna;237.0;2016;2703;ES_28119
3948;ES_28120_2703_2016;Rascafría;130.0;2016;2703;ES_28120
3949;ES_28121_2703_2016;Redueña;17.0;2016;2703;ES_28121
3950;ES_28122_2703_2016;Ribatejada;39.0;2016;2703;ES_28122
3951;ES_28124_2703_2016;Robledillo de la Jara;0.0;2016;2703;ES_28124
3952;ES_28125_2703_2016;Robledo de Chavela;263.0;2016;2703;ES_28125
3953;ES_28126_2703_2016;Robregordo;0.0;2016;2703;ES_28126
3954;ES_28128_2703_2016;Rozas de Puerto Real;29.0;2016;2703;ES_28128
3955;ES_28129_2703_2016;San Agustín del Guadalix;1016.0;2016;2703;ES_28129
3956;ES_28131_2703_2016;San Lorenzo de El Escorial;1333.0;2016;2703;ES_28131
3957;ES_28133_2703_2016;San Martín de Valdeiglesias;498.0;2016;2703;ES_28133
3958;ES_28132_2703_2016;San Martín de la Vega;1145.0;2016;2703;ES_28132
3959;ES_28135_2703_2016;Santa María de la Alameda;90.0;2016;2703;ES_28135
3960;ES_28136_2703_2016;Santorcaz;37.0;2016;2703;ES_28136
3961;ES_28137_2703_2016;Santos de la Humosa (Los);123.0;2016;2703;ES_28137
3962;ES_28138_2703_2016;Serna del Monte (La);10.0;2016;2703;ES_28138
3963;ES_28140_2703_2016;Serranillos del Valle;354.0;2016;2703;ES_28140
3964;ES_28141_2703_2016;Sevilla la Nueva;711.0;2016;2703;ES_28141
3965;ES_28143_2703_2016;Somosierra;4.0;2016;2703;ES_28143
3966;ES_28144_2703_2016;Soto del Real;609.0;2016;2703;ES_28144
3967;ES_28145_2703_2016;Talamanca de Jarama;215.0;2016;2703;ES_28145
3968;ES_28146_2703_2016;Tielmes;115.0;2016;2703;ES_28146
3969;ES_28147_2703_2016;Titulcia;66.0;2016;2703;ES_28147
3970;ES_28150_2703_2016;Torrejón de Velasco;291.0;2016;2703;ES_28150
3971;ES_28149_2703_2016;Torrejón de la Calzada;699.0;2016;2703;ES_28149
3972;ES_28151_2703_2016;Torrelaguna;238.0;2016;2703;ES_28151
3973;ES_28152_2703_2016;Torrelodones;2347.0;2016;2703;ES_28152
3974;ES_28153_2703_2016;Torremocha de Jarama;62.0;2016;2703;ES_28153
3975;ES_28154_2703_2016;Torres de la Alameda;580.0;2016;2703;ES_28154
3976;ES_28155_2703_2016;Valdaracete;25.0;2016;2703;ES_28155
3977;ES_28156_2703_2016;Valdeavero;112.0;2016;2703;ES_28156
3978;ES_28157_2703_2016;Valdelaguna;49.0;2016;2703;ES_28157
3979;ES_28158_2703_2016;Valdemanco;71.0;2016;2703;ES_28158
3980;ES_28159_2703_2016;Valdemaqueda;50.0;2016;2703;ES_28159
3981;ES_28160_2703_2016;Valdemorillo;1090.0;2016;2703;ES_28160
3982;ES_28162_2703_2016;Valdeolmos-Alalpardo;303.0;2016;2703;ES_28162
3983;ES_28163_2703_2016;Valdepiélagos;38.0;2016;2703;ES_28163
3984;ES_28164_2703_2016;Valdetorres de Jarama;302.0;2016;2703;ES_28164
3985;ES_28165_2703_2016;Valdilecha;137.0;2016;2703;ES_28165
3986;ES_28166_2703_2016;Valverde de Alcalá;26.0;2016;2703;ES_28166
3987;ES_28167_2703_2016;Velilla de San Antonio;837.0;2016;2703;ES_28167
3988;ES_28168_2703_2016;Vellón (El);96.0;2016;2703;ES_28168
3989;ES_28169_2703_2016;Venturada;165.0;2016;2703;ES_28169
3990;ES_28171_2703_2016;Villa del Prado;313.0;2016;2703;ES_28171
3991;ES_28170_2703_2016;Villaconejos;166.0;2016;2703;ES_28170
3992;ES_28172_2703_2016;Villalbilla;923.0;2016;2703;ES_28172
3993;ES_28173_2703_2016;Villamanrique de Tajo;35.0;2016;2703;ES_28173
3994;ES_28174_2703_2016;Villamanta;153.0;2016;2703;ES_28174
3995;ES_28175_2703_2016;Villamantilla;82.0;2016;2703;ES_28175
3996;ES_28178_2703_2016;Villanueva de Perales;113.0;2016;2703;ES_28178
3997;ES_28176_2703_2016;Villanueva de la Cañada;1968.0;2016;2703;ES_28176
3998;ES_28177_2703_2016;Villanueva del Pardillo;1311.0;2016;2703;ES_28177
3999;ES_28179_2703_2016;Villar del Olmo;164.0;2016;2703;ES_28179
4000;ES_28180_2703_2016;Villarejo de Salvanés;386.0;2016;2703;ES_28180
4001;ES_28181_2703_2016;Villaviciosa de Odón;3333.0;2016;2703;ES_28181
4002;ES_28182_2703_2016;Villavieja del Lozoya;17.0;2016;2703;ES_28182
4003;ES_28183_2703_2016;Zarzalejo;110.0;2016;2703;ES_28183
4004;ES_28001_2703_2017;Acebeda (La);5.0;2017;2703;ES_28001
4005;ES_28002_2703_2017;Ajalvir;625.0;2017;2703;ES_28002
4006;ES_28003_2703_2017;Alameda del Valle;18.0;2017;2703;ES_28003
4007;ES_28004_2703_2017;Alamo (El);638.0;2017;2703;ES_28004
4008;ES_28008_2703_2017;Aldea del Fresno;143.0;2017;2703;ES_28008
4009;ES_28009_2703_2017;Algete;1800.0;2017;2703;ES_28009
4010;ES_28010_2703_2017;Alpedrete;1142.0;2017;2703;ES_28010
4011;ES_28011_2703_2017;Ambite;19.0;2017;2703;ES_28011
4012;ES_28012_2703_2017;Anchuelo;79.0;2017;2703;ES_28012
4013;ES_28015_2703_2017;Arroyomolinos;2193.0;2017;2703;ES_28015
4014;ES_28016_2703_2017;Atazar (El);0.0;2017;2703;ES_28016
4015;ES_28017_2703_2017;Batres;143.0;2017;2703;ES_28017
4016;ES_28018_2703_2017;Becerril de la Sierra;505.0;2017;2703;ES_28018
4017;ES_28019_2703_2017;Belmonte de Tajo;67.0;2017;2703;ES_28019
4018;ES_28021_2703_2017;Berrueco (El);42.0;2017;2703;ES_28021
4019;ES_28020_2703_2017;Berzosa del Lozoya;13.0;2017;2703;ES_28020
4020;ES_28023_2703_2017;Boalo (El);567.0;2017;2703;ES_28023
4021;ES_28024_2703_2017;Braojos;17.0;2017;2703;ES_28024
4022;ES_28025_2703_2017;Brea de Tajo;20.0;2017;2703;ES_28025
4023;ES_28026_2703_2017;Brunete;805.0;2017;2703;ES_28026
4024;ES_28027_2703_2017;Buitrago del Lozoya;127.0;2017;2703;ES_28027
4025;ES_28028_2703_2017;Bustarviejo;181.0;2017;2703;ES_28028
4026;ES_28029_2703_2017;Cabanillas de la Sierra;60.0;2017;2703;ES_28029
4027;ES_28030_2703_2017;Cabrera (La);214.0;2017;2703;ES_28030
4028;ES_28031_2703_2017;Cadalso de los Vidrios;167.0;2017;2703;ES_28031
4029;ES_28032_2703_2017;Camarma de Esteruelas;561.0;2017;2703;ES_28032
4030;ES_28033_2703_2017;Campo Real;496.0;2017;2703;ES_28033
4031;ES_28034_2703_2017;Canencia;37.0;2017;2703;ES_28034
4032;ES_28035_2703_2017;Carabaña;121.0;2017;2703;ES_28035
4033;ES_28036_2703_2017;Casarrubuelos;267.0;2017;2703;ES_28036
4034;ES_28037_2703_2017;Cenicientos;85.0;2017;2703;ES_28037
4035;ES_28038_2703_2017;Cercedilla;503.0;2017;2703;ES_28038
4036;ES_28039_2703_2017;Cervera de Buitrago;11.0;2017;2703;ES_28039
4037;ES_28051_2703_2017;Chapinería;166.0;2017;2703;ES_28051
4038;ES_28052_2703_2017;Chinchón;361.0;2017;2703;ES_28052
4039;ES_28040_2703_2017;Ciempozuelos;1145.0;2017;2703;ES_28040
4040;ES_28041_2703_2017;Cobeña;483.0;2017;2703;ES_28041
4041;ES_28046_2703_2017;Collado Mediano;585.0;2017;2703;ES_28046
4042;ES_28043_2703_2017;Colmenar de Oreja;491.0;2017;2703;ES_28043
4043;ES_28042_2703_2017;Colmenar del Arroyo;97.0;2017;2703;ES_28042
4044;ES_28044_2703_2017;Colmenarejo;565.0;2017;2703;ES_28044
4045;ES_28048_2703_2017;Corpa;20.0;2017;2703;ES_28048
4046;ES_28050_2703_2017;Cubas de la Sagra;449.0;2017;2703;ES_28050
4047;ES_28053_2703_2017;Daganzo de Arriba;717.0;2017;2703;ES_28053
4048;ES_28054_2703_2017;Escorial (El);1119.0;2017;2703;ES_28054
4049;ES_28055_2703_2017;Estremera;78.0;2017;2703;ES_28055
4050;ES_28056_2703_2017;Fresnedillas de la Oliva;105.0;2017;2703;ES_28056
4051;ES_28057_2703_2017;Fresno de Torote;125.0;2017;2703;ES_28057
4052;ES_28059_2703_2017;Fuente el Saz de Jarama;583.0;2017;2703;ES_28059
4053;ES_28060_2703_2017;Fuentidueña de Tajo;102.0;2017;2703;ES_28060
4054;ES_28061_2703_2017;Galapagar;2462.0;2017;2703;ES_28061
4055;ES_28062_2703_2017;Garganta de los Montes;27.0;2017;2703;ES_28062
4056;ES_28063_2703_2017;Gargantilla del Lozoya y Pinilla de Buitrago;24.0;2017;2703;ES_28063
4057;ES_28064_2703_2017;Gascones;22.0;2017;2703;ES_28064
4058;ES_28066_2703_2017;Griñón;1079.0;2017;2703;ES_28066
4059;ES_28067_2703_2017;Guadalix de la Sierra;380.0;2017;2703;ES_28067
4060;ES_28068_2703_2017;Guadarrama;1095.0;2017;2703;ES_28068
4061;ES_28069_2703_2017;Hiruela (La);0.0;2017;2703;ES_28069
4062;ES_28070_2703_2017;Horcajo de la Sierra-Aoslos;16.0;2017;2703;ES_28070
4063;ES_28071_2703_2017;Horcajuelo de la Sierra;0.0;2017;2703;ES_28071
4064;ES_28072_2703_2017;Hoyo de Manzanares;684.0;2017;2703;ES_28072
4065;ES_28073_2703_2017;Humanes de Madrid;2180.0;2017;2703;ES_28073
4066;ES_28075_2703_2017;Loeches;729.0;2017;2703;ES_28075
4067;ES_28076_2703_2017;Lozoya;44.0;2017;2703;ES_28076
4068;ES_28901_2703_2017;Lozoyuela-Navas-Sieteiglesias;94.0;2017;2703;ES_28901
4069;ES_28078_2703_2017;Madarcos;4.0;2017;2703;ES_28078
4070;ES_28082_2703_2017;Manzanares el Real;555.0;2017;2703;ES_28082
4071;ES_28083_2703_2017;Meco;851.0;2017;2703;ES_28083
4072;ES_28084_2703_2017;Mejorada del Campo;1613.0;2017;2703;ES_28084
4073;ES_28085_2703_2017;Miraflores de la Sierra;429.0;2017;2703;ES_28085
4074;ES_28086_2703_2017;Molar (El);529.0;2017;2703;ES_28086
4075;ES_28087_2703_2017;Molinos (Los);337.0;2017;2703;ES_28087
4076;ES_28088_2703_2017;Montejo de la Sierra;23.0;2017;2703;ES_28088
4077;ES_28089_2703_2017;Moraleja de Enmedio;545.0;2017;2703;ES_28089
4078;ES_28090_2703_2017;Moralzarzal;843.0;2017;2703;ES_28090
4079;ES_28091_2703_2017;Morata de Tajuña;363.0;2017;2703;ES_28091
4080;ES_28093_2703_2017;Navacerrada;260.0;2017;2703;ES_28093
4081;ES_28094_2703_2017;Navalafuente;77.0;2017;2703;ES_28094
4082;ES_28095_2703_2017;Navalagamella;131.0;2017;2703;ES_28095
